,listing_id,date,available,price
816712,6356533,2017-09-02,f,
816713,6356533,2017-09-01,f,
816870,10231714,2017-09-05,f,
816871,10231714,2017-09-04,f,
816872,10231714,2017-09-03,f,
816873,10231714,2017-09-02,f,
816874,10231714,2017-09-01,f,
817406,9452993,2017-09-05,t,$65.00
817407,9452993,2017-09-04,t,$65.00
817408,9452993,2017-09-03,t,$65.00
817409,9452993,2017-09-02,t,$65.00
817410,9452993,2017-09-01,t,$65.00
817858,7650016,2017-09-05,f,
817859,7650016,2017-09-04,f,
817860,7650016,2017-09-03,f,
817861,7650016,2017-09-02,f,
817862,7650016,2017-09-01,f,
818181,8141545,2017-09-05,f,
818182,8141545,2017-09-04,f,
818183,8141545,2017-09-03,f,
818184,8141545,2017-09-02,f,
818185,8141545,2017-09-01,f,
818602,6240901,2017-09-05,t,$98.00
818603,6240901,2017-09-04,t,$93.00
818604,6240901,2017-09-03,t,$98.00
818605,6240901,2017-09-02,t,$92.00
818606,6240901,2017-09-01,t,$94.00
818695,13073078,2017-09-05,f,
818696,13073078,2017-09-04,f,
818697,13073078,2017-09-03,f,
818698,13073078,2017-09-02,f,
818699,13073078,2017-09-01,f,
819060,6568621,2017-09-05,f,
819061,6568621,2017-09-04,f,
819062,6568621,2017-09-03,f,
819063,6568621,2017-09-02,f,
819064,6568621,2017-09-01,f,
819425,3914363,2017-09-05,f,
819426,3914363,2017-09-04,f,
819427,3914363,2017-09-03,f,
819428,3914363,2017-09-02,f,
819429,3914363,2017-09-01,f,
819790,12630619,2017-09-05,f,
819791,12630619,2017-09-04,f,
819792,12630619,2017-09-03,f,
819793,12630619,2017-09-02,f,
819794,12630619,2017-09-01,f,
820408,6453686,2017-09-05,t,$140.00
820409,6453686,2017-09-04,t,$140.00
820410,6453686,2017-09-03,t,$140.00
820411,6453686,2017-09-02,t,$150.00
820412,6453686,2017-09-01,t,$150.00
820520,3783090,2017-09-05,t,$160.00
820521,3783090,2017-09-04,t,$160.00
820522,3783090,2017-09-03,t,$160.00
820523,3783090,2017-09-02,t,$165.00
820524,3783090,2017-09-01,t,$165.00
820885,12826881,2017-09-05,f,
820886,12826881,2017-09-04,f,
820887,12826881,2017-09-03,f,
820888,12826881,2017-09-02,f,
820889,12826881,2017-09-01,f,
821250,6027467,2017-09-05,f,
821251,6027467,2017-09-04,f,
821252,6027467,2017-09-03,f,
821253,6027467,2017-09-02,f,
821254,6027467,2017-09-01,f,
821615,14252020,2017-09-05,f,
821616,14252020,2017-09-04,f,
821617,14252020,2017-09-03,f,
821618,14252020,2017-09-02,f,
821619,14252020,2017-09-01,f,
821980,14825159,2017-09-05,t,$125.00
821981,14825159,2017-09-04,t,$125.00
821982,14825159,2017-09-03,t,$125.00
821983,14825159,2017-09-02,t,$125.00
821984,14825159,2017-09-01,t,$125.00
822345,1242798,2017-09-05,f,
822346,1242798,2017-09-04,f,
822347,1242798,2017-09-03,f,
822348,1242798,2017-09-02,f,
822349,1242798,2017-09-01,f,
822877,14595735,2017-09-05,f,
822878,14595735,2017-09-04,f,
822879,14595735,2017-09-03,f,
822880,14595735,2017-09-02,f,
822881,14595735,2017-09-01,f,
823302,13863190,2017-09-05,f,
823303,13863190,2017-09-04,f,
823304,13863190,2017-09-03,f,
823305,13863190,2017-09-02,f,
823306,13863190,2017-09-01,f,
823440,5125723,2017-09-05,t,$100.00
823441,5125723,2017-09-04,t,$100.00
823442,5125723,2017-09-03,t,$100.00
823443,5125723,2017-09-02,t,$100.00
823444,5125723,2017-09-01,t,$100.00
823805,9041513,2017-09-05,f,
823806,9041513,2017-09-04,f,
823807,9041513,2017-09-03,f,
823808,9041513,2017-09-02,f,
823809,9041513,2017-09-01,f,
824396,9845039,2017-09-05,f,
824397,9845039,2017-09-04,f,
824398,9845039,2017-09-03,f,
824399,9845039,2017-09-02,f,
824400,9845039,2017-09-01,f,
824816,10995976,2017-09-05,t,$77.00
824817,10995976,2017-09-04,t,$77.00
824818,10995976,2017-09-03,t,$77.00
824819,10995976,2017-09-02,t,$77.00
824820,10995976,2017-09-01,t,$77.00
824900,12154150,2017-09-05,f,
824901,12154150,2017-09-04,f,
824902,12154150,2017-09-03,f,
824903,12154150,2017-09-02,f,
824904,12154150,2017-09-01,f,
825265,12973308,2017-09-05,f,
825266,12973308,2017-09-04,f,
825267,12973308,2017-09-03,f,
825268,12973308,2017-09-02,f,
825269,12973308,2017-09-01,f,
825842,12432623,2017-09-05,t,$85.00
825843,12432623,2017-09-04,t,$85.00
825844,12432623,2017-09-03,t,$85.00
825845,12432623,2017-09-02,t,$85.00
825846,12432623,2017-09-01,t,$85.00
826278,14824684,2017-09-05,t,$175.00
826279,14824684,2017-09-04,t,$175.00
826280,14824684,2017-09-03,t,$175.00
826281,14824684,2017-09-02,t,$175.00
826282,14824684,2017-09-01,t,$175.00
826360,14481328,2017-09-05,t,$232.00
826361,14481328,2017-09-04,t,$232.00
826362,14481328,2017-09-03,t,$232.00
826363,14481328,2017-09-02,t,$232.00
826364,14481328,2017-09-01,t,$232.00
826725,13547391,2017-09-05,f,
826726,13547391,2017-09-04,f,
826727,13547391,2017-09-03,f,
826728,13547391,2017-09-02,f,
826729,13547391,2017-09-01,f,
827256,13449049,2017-09-05,f,
827257,13449049,2017-09-04,f,
827258,13449049,2017-09-03,f,
827259,13449049,2017-09-02,f,
827260,13449049,2017-09-01,f,
827455,6894734,2017-09-05,f,
827456,6894734,2017-09-04,f,
827457,6894734,2017-09-03,f,
827458,6894734,2017-09-02,f,
827459,6894734,2017-09-01,f,
827820,228883,2017-09-05,t,$349.00
827821,228883,2017-09-04,t,$349.00
827822,228883,2017-09-03,t,$349.00
827823,228883,2017-09-02,t,$349.00
827824,228883,2017-09-01,t,$349.00
828185,11890768,2017-09-05,t,$141.00
828186,11890768,2017-09-04,t,$140.00
828187,11890768,2017-09-03,t,$120.00
828188,11890768,2017-09-02,t,$120.00
828189,11890768,2017-09-01,t,$120.00
828753,4812786,2017-09-05,t,$570.00
828754,4812786,2017-09-04,t,$570.00
828755,4812786,2017-09-03,t,$570.00
828756,4812786,2017-09-02,t,$550.00
828757,4812786,2017-09-01,t,$550.00
829158,6951829,2017-09-05,f,
829159,6951829,2017-09-04,f,
829160,6951829,2017-09-03,f,
829161,6951829,2017-09-02,f,
829162,6951829,2017-09-01,f,
829544,13709190,2017-09-05,t,$89.00
829545,13709190,2017-09-04,t,$89.00
829546,13709190,2017-09-03,t,$89.00
829547,13709190,2017-09-02,t,$89.00
829548,13709190,2017-09-01,t,$89.00
829645,13266833,2017-09-05,t,$104.00
829646,13266833,2017-09-04,t,$101.00
829647,13266833,2017-09-03,t,$100.00
829648,13266833,2017-09-02,t,$100.00
829649,13266833,2017-09-01,t,$100.00
830010,6516588,2017-09-05,t,$175.00
830011,6516588,2017-09-04,t,$175.00
830012,6516588,2017-09-03,t,$175.00
830013,6516588,2017-09-02,t,$175.00
830014,6516588,2017-09-01,t,$175.00
830375,11087731,2017-09-05,f,
830376,11087731,2017-09-04,f,
830377,11087731,2017-09-03,f,
830378,11087731,2017-09-02,f,
830379,11087731,2017-09-01,f,
830740,1863443,2017-09-05,f,
830741,1863443,2017-09-04,f,
830742,1863443,2017-09-03,f,
830743,1863443,2017-09-02,f,
830744,1863443,2017-09-01,f,
831277,7220216,2017-09-05,f,
831278,7220216,2017-09-04,f,
831279,7220216,2017-09-03,f,
831280,7220216,2017-09-02,f,
831281,7220216,2017-09-01,f,
831753,13544430,2017-09-05,f,
831754,13544430,2017-09-04,f,
831755,13544430,2017-09-03,f,
831756,13544430,2017-09-02,f,
831757,13544430,2017-09-01,f,
831835,12446656,2017-09-05,t,$80.00
831836,12446656,2017-09-04,t,$80.00
831837,12446656,2017-09-03,t,$82.00
831838,12446656,2017-09-02,t,$82.00
831839,12446656,2017-09-01,t,$82.00
832200,13724578,2017-09-05,f,
832201,13724578,2017-09-04,f,
832202,13724578,2017-09-03,f,
832203,13724578,2017-09-02,f,
832204,13724578,2017-09-01,f,
832565,1864705,2017-09-05,f,
832566,1864705,2017-09-04,f,
832567,1864705,2017-09-03,f,
832568,1864705,2017-09-02,f,
832569,1864705,2017-09-01,f,
833186,9941923,2017-09-05,f,
833187,9941923,2017-09-04,f,
833188,9941923,2017-09-03,f,
833189,9941923,2017-09-02,f,
833190,9941923,2017-09-01,f,
833295,4109165,2017-09-05,f,
833296,4109165,2017-09-04,f,
833297,4109165,2017-09-03,f,
833298,4109165,2017-09-02,f,
833299,4109165,2017-09-01,f,
833660,14136069,2017-09-05,t,$220.00
833661,14136069,2017-09-04,t,$220.00
833662,14136069,2017-09-03,t,$220.00
833663,14136069,2017-09-02,t,$220.00
833664,14136069,2017-09-01,t,$220.00
834257,6927063,2017-09-05,f,
834258,6927063,2017-09-04,f,
834259,6927063,2017-09-03,f,
834260,6927063,2017-09-02,f,
834261,6927063,2017-09-01,f,
834390,12972378,2017-09-05,t,"$4,000.00"
834391,12972378,2017-09-04,t,"$4,000.00"
834392,12972378,2017-09-03,t,"$4,000.00"
834393,12972378,2017-09-02,t,"$4,000.00"
834394,12972378,2017-09-01,t,"$4,000.00"
834755,7499960,2017-09-05,f,
834756,7499960,2017-09-04,f,
834757,7499960,2017-09-03,f,
834758,7499960,2017-09-02,f,
834759,7499960,2017-09-01,f,
835120,5990896,2017-09-05,t,$85.00
835121,5990896,2017-09-04,t,$85.00
835122,5990896,2017-09-03,t,$85.00
835123,5990896,2017-09-02,t,$90.00
835124,5990896,2017-09-01,t,$90.00
835485,13147585,2017-09-05,f,
835486,13147585,2017-09-04,f,
835487,13147585,2017-09-03,f,
835488,13147585,2017-09-02,f,
835489,13147585,2017-09-01,f,
836063,9040476,2017-09-05,f,
836064,9040476,2017-09-04,f,
836065,9040476,2017-09-03,f,
836066,9040476,2017-09-02,f,
836067,9040476,2017-09-01,f,
836498,13546070,2017-09-05,t,$239.00
836499,13546070,2017-09-04,t,$239.00
836500,13546070,2017-09-03,t,$239.00
836501,13546070,2017-09-02,t,$239.00
836502,13546070,2017-09-01,t,$239.00
836869,6844012,2017-09-05,f,
836870,6844012,2017-09-04,f,
836871,6844012,2017-09-03,f,
836872,6844012,2017-09-02,f,
836873,6844012,2017-09-01,f,
837127,14662927,2017-09-05,f,
837128,14662927,2017-09-04,f,
837129,14662927,2017-09-03,f,
837130,14662927,2017-09-02,f,
837131,14662927,2017-09-01,f,
837507,2174476,2017-09-05,t,$189.00
837508,2174476,2017-09-04,t,$189.00
837509,2174476,2017-09-03,t,$189.00
837510,2174476,2017-09-02,t,$174.00
837511,2174476,2017-09-01,t,$174.00
837675,9367059,2017-09-05,f,
837676,9367059,2017-09-04,f,
837677,9367059,2017-09-03,f,
837678,9367059,2017-09-02,f,
837679,9367059,2017-09-01,f,
838203,14774868,2017-09-05,f,
838204,14774868,2017-09-04,f,
838205,14774868,2017-09-03,f,
838206,14774868,2017-09-02,f,
838207,14774868,2017-09-01,f,
838405,11431331,2017-09-05,f,
838406,11431331,2017-09-04,f,
838407,11431331,2017-09-03,f,
838408,11431331,2017-09-02,f,
838409,11431331,2017-09-01,f,
838987,9130532,2017-09-05,f,
838988,9130532,2017-09-04,f,
838989,9130532,2017-09-03,f,
838990,9130532,2017-09-02,f,
838991,9130532,2017-09-01,f,
839135,13397201,2017-09-05,f,
839136,13397201,2017-09-04,f,
839137,13397201,2017-09-03,f,
839138,13397201,2017-09-02,f,
839139,13397201,2017-09-01,f,
839500,1141888,2017-09-05,f,
839501,1141888,2017-09-04,f,
839502,1141888,2017-09-03,f,
839503,1141888,2017-09-02,f,
839682,1141888,2017-09-01,f,
839865,14873137,2017-09-05,f,
839866,14873137,2017-09-04,f,
839867,14873137,2017-09-03,f,
839868,14873137,2017-09-02,t,$200.00
839869,14873137,2017-09-01,t,$200.00
840230,8165898,2017-09-05,f,
840231,8165898,2017-09-04,f,
840232,8165898,2017-09-03,f,
840233,8165898,2017-09-02,f,
840234,8165898,2017-09-01,f,
840595,8335838,2017-09-05,f,
840596,8335838,2017-09-04,f,
840597,8335838,2017-09-03,f,
840598,8335838,2017-09-02,f,
840599,8335838,2017-09-01,f,
840960,5911004,2017-09-05,f,
840961,5911004,2017-09-04,f,
840962,5911004,2017-09-03,f,
840963,5911004,2017-09-02,f,
840964,5911004,2017-09-01,f,
841325,10186477,2017-09-05,f,
841326,10186477,2017-09-04,f,
841327,10186477,2017-09-03,f,
841328,10186477,2017-09-02,f,
841329,10186477,2017-09-01,f,
841871,716512,2017-09-05,t,$349.00
841872,716512,2017-09-04,t,$349.00
841873,716512,2017-09-03,t,$349.00
841874,716512,2017-09-02,t,$349.00
841875,716512,2017-09-01,t,$349.00
842055,8187595,2017-09-05,f,
842056,8187595,2017-09-04,f,
842057,8187595,2017-09-03,f,
842058,8187595,2017-09-02,f,
842059,8187595,2017-09-01,f,
842420,4565470,2017-09-05,f,
842421,4565470,2017-09-04,f,
842422,4565470,2017-09-03,f,
842423,4565470,2017-09-02,f,
842424,4565470,2017-09-01,f,
843020,6467991,2017-09-05,f,
843021,6467991,2017-09-04,f,
843022,6467991,2017-09-03,f,
843023,6467991,2017-09-02,f,
843024,6467991,2017-09-01,f,
843438,6072693,2017-09-05,f,
843439,6072693,2017-09-04,f,
843440,6072693,2017-09-03,f,
843441,6072693,2017-09-02,f,
843442,6072693,2017-09-01,f,
843515,13298014,2017-09-05,f,
843516,13298014,2017-09-04,f,
843517,13298014,2017-09-03,f,
843518,13298014,2017-09-02,f,
843519,13298014,2017-09-01,f,
844101,9855,2017-09-05,t,$259.00
844102,9855,2017-09-04,t,$259.00
844103,9855,2017-09-03,t,$259.00
844104,9855,2017-09-02,t,$259.00
844105,9855,2017-09-01,t,$259.00
844245,14624367,2017-09-05,f,
844246,14624367,2017-09-04,f,
844247,14624367,2017-09-03,f,
844248,14624367,2017-09-02,f,
844249,14624367,2017-09-01,f,
844610,8168982,2017-09-05,f,
844611,8168982,2017-09-04,f,
844612,8168982,2017-09-03,f,
844613,8168982,2017-09-02,f,
844614,8168982,2017-09-01,f,
844975,6268395,2017-09-05,f,
844976,6268395,2017-09-04,f,
844977,6268395,2017-09-03,f,
844978,6268395,2017-09-02,f,
844979,6268395,2017-09-01,f,
845340,14360470,2017-09-05,t,$70.00
845341,14360470,2017-09-04,t,$70.00
845342,14360470,2017-09-03,t,$70.00
845343,14360470,2017-09-02,t,$70.00
845344,14360470,2017-09-01,t,$70.00
845985,6446940,2017-09-05,f,
845986,6446940,2017-09-04,f,
845987,6446940,2017-09-03,f,
845988,6446940,2017-09-02,f,
845989,6446940,2017-09-01,f,
846070,7869497,2017-09-05,t,$349.00
846071,7869497,2017-09-04,t,$349.00
846072,7869497,2017-09-03,t,$349.00
846073,7869497,2017-09-02,t,$349.00
846074,7869497,2017-09-01,t,$349.00
846645,14468407,2017-09-05,t,$90.00
846646,14468407,2017-09-04,t,$90.00
846647,14468407,2017-09-03,t,$90.00
846648,14468407,2017-09-02,t,$90.00
846649,14468407,2017-09-01,t,$90.00
847018,6790961,2017-09-05,f,
847019,6790961,2017-09-04,f,
847020,6790961,2017-09-03,f,
847021,6790961,2017-09-02,f,
847022,6790961,2017-09-01,f,
847165,12183851,2017-09-05,t,$70.00
847166,12183851,2017-09-04,t,$70.00
847167,12183851,2017-09-03,t,$70.00
847168,12183851,2017-09-02,t,$70.00
847169,12183851,2017-09-01,t,$70.00
847777,7219056,2017-09-05,f,
847778,7219056,2017-09-04,f,
847779,7219056,2017-09-03,f,
847780,7219056,2017-09-02,f,
847781,7219056,2017-09-01,f,
847895,12969783,2017-09-05,t,$315.00
847896,12969783,2017-09-04,t,$315.00
847897,12969783,2017-09-03,t,$315.00
847898,12969783,2017-09-02,t,$315.00
847899,12969783,2017-09-01,t,$315.00
848260,14823724,2017-09-05,f,
848261,14823724,2017-09-04,f,
848262,14823724,2017-09-03,f,
848263,14823724,2017-09-02,f,
848264,14823724,2017-09-01,f,
848893,9496325,2017-09-05,t,$145.00
848894,9496325,2017-09-04,t,$145.00
848895,9496325,2017-09-03,t,$145.00
848896,9496325,2017-09-02,t,$145.00
848897,9496325,2017-09-01,t,$145.00
848990,8335652,2017-09-05,f,
848991,8335652,2017-09-04,f,
848992,8335652,2017-09-03,f,
848993,8335652,2017-09-02,f,
848994,8335652,2017-09-01,f,
849355,10034930,2017-09-05,f,
849356,10034930,2017-09-04,f,
849357,10034930,2017-09-03,f,
849358,10034930,2017-09-02,f,
849359,10034930,2017-09-01,f,
849720,13082258,2017-09-05,f,
849721,13082258,2017-09-04,f,
849722,13082258,2017-09-03,f,
849723,13082258,2017-09-02,f,
849724,13082258,2017-09-01,f,
850085,10149314,2017-09-05,f,
850086,10149314,2017-09-04,f,
850087,10149314,2017-09-03,f,
850088,10149314,2017-09-02,f,
850089,10149314,2017-09-01,f,
850633,12854553,2017-09-05,f,
850634,12854553,2017-09-04,f,
850635,12854553,2017-09-03,f,
850636,12854553,2017-09-02,f,
850637,12854553,2017-09-01,f,
850815,6317304,2017-09-05,t,$316.00
850816,6317304,2017-09-04,t,$211.00
850817,6317304,2017-09-03,t,$252.00
850818,6317304,2017-09-02,t,$268.00
850819,6317304,2017-09-01,t,$399.00
851180,2663667,2017-09-05,f,
851181,2663667,2017-09-04,f,
851182,2663667,2017-09-03,f,
851183,2663667,2017-09-02,f,
851184,2663667,2017-09-01,f,
851545,13968572,2017-09-05,f,
851546,13968572,2017-09-04,f,
851547,13968572,2017-09-03,f,
851548,13968572,2017-09-02,f,
851549,13968572,2017-09-01,f,
851910,12592117,2017-09-05,t,$299.00
851911,12592117,2017-09-04,t,$299.00
851912,12592117,2017-09-03,t,$299.00
851913,12592117,2017-09-02,t,$299.00
851914,12592117,2017-09-01,t,$299.00
852275,10036192,2017-09-05,t,$899.00
852276,10036192,2017-09-04,t,$899.00
852277,10036192,2017-09-03,t,$899.00
852278,10036192,2017-09-02,t,$899.00
852279,10036192,2017-09-01,t,$899.00
852640,11985521,2017-09-05,f,
852641,11985521,2017-09-04,f,
852642,11985521,2017-09-03,f,
852643,11985521,2017-09-02,f,
852644,11985521,2017-09-01,f,
853005,11035223,2017-09-05,t,$103.00
853006,11035223,2017-09-04,t,$103.00
853007,11035223,2017-09-03,t,$103.00
853008,11035223,2017-09-02,t,$103.00
853009,11035223,2017-09-01,t,$103.00
853651,8336347,2017-09-05,f,
853652,8336347,2017-09-04,f,
853653,8336347,2017-09-03,f,
853654,8336347,2017-09-02,f,
853655,8336347,2017-09-01,f,
853956,13083058,2017-09-05,f,
853957,13083058,2017-09-04,f,
853958,13083058,2017-09-03,f,
853959,13083058,2017-09-02,f,
853960,13083058,2017-09-01,f,
854100,8085906,2017-09-05,f,
854101,8085906,2017-09-04,f,
854102,8085906,2017-09-03,f,
854103,8085906,2017-09-02,f,
854104,8085906,2017-09-01,f,
854694,14573969,2017-09-05,f,
854695,14573969,2017-09-04,f,
854696,14573969,2017-09-03,f,
854697,14573969,2017-09-02,f,
854698,14573969,2017-09-01,f,
854830,7840131,2017-09-05,f,
854831,7840131,2017-09-04,f,
854832,7840131,2017-09-03,f,
854833,7840131,2017-09-02,f,
854834,7840131,2017-09-01,f,
855195,10035581,2017-09-05,f,
855196,10035581,2017-09-04,f,
855197,10035581,2017-09-03,f,
855198,10035581,2017-09-02,f,
855199,10035581,2017-09-01,f,
855560,9793239,2017-09-05,f,
855561,9793239,2017-09-04,f,
855562,9793239,2017-09-03,f,
855563,9793239,2017-09-02,f,
855564,9793239,2017-09-01,f,
855925,12871837,2017-09-05,t,$100.00
855926,12871837,2017-09-04,t,$100.00
855927,12871837,2017-09-03,t,$100.00
855928,12871837,2017-09-02,t,$100.00
855929,12871837,2017-09-01,t,$100.00
856290,14608502,2017-09-05,t,$160.00
856291,14608502,2017-09-04,t,$160.00
856292,14608502,2017-09-03,t,$160.00
856293,14608502,2017-09-02,t,$160.00
856294,14608502,2017-09-01,t,$160.00
856655,3303497,2017-09-05,f,
856656,3303497,2017-09-04,f,
856657,3303497,2017-09-03,f,
856658,3303497,2017-09-02,f,
856659,3303497,2017-09-01,f,
857020,13018428,2017-09-05,f,
857021,13018428,2017-09-04,f,
857022,13018428,2017-09-03,f,
857023,13018428,2017-09-02,f,
857024,13018428,2017-09-01,f,
857385,14917833,2017-09-05,t,$250.00
857386,14917833,2017-09-04,t,$250.00
857387,14917833,2017-09-03,t,$250.00
857388,14917833,2017-09-02,t,$250.00
857389,14917833,2017-09-01,t,$250.00
857750,8184007,2017-09-05,f,
857751,8184007,2017-09-04,f,
857752,8184007,2017-09-03,f,
857753,8184007,2017-09-02,f,
857754,8184007,2017-09-01,f,
858366,6316145,2017-09-05,f,
858367,6316145,2017-09-04,f,
858368,6316145,2017-09-03,f,
858369,6316145,2017-09-02,f,
858370,6316145,2017-09-01,f,
858480,11788394,2017-09-05,f,
858481,11788394,2017-09-04,f,
858482,11788394,2017-09-03,f,
858483,11788394,2017-09-02,f,
858484,11788394,2017-09-01,f,
858845,13017162,2017-09-05,t,$199.00
858846,13017162,2017-09-04,t,$199.00
858847,13017162,2017-09-03,t,$199.00
858848,13017162,2017-09-02,t,$199.00
858849,13017162,2017-09-01,t,$199.00
859210,1819994,2017-09-05,t,$310.00
859211,1819994,2017-09-04,t,$310.00
859212,1819994,2017-09-03,t,$310.00
859213,1819994,2017-09-02,t,$310.00
859214,1819994,2017-09-01,t,$310.00
859835,12870514,2017-09-05,t,$238.00
859836,12870514,2017-09-04,t,$238.00
859837,12870514,2017-09-03,t,$238.00
859838,12870514,2017-09-02,t,$238.00
859839,12870514,2017-09-01,t,$238.00
859940,10036037,2017-09-05,f,
859941,10036037,2017-09-04,f,
859942,10036037,2017-09-03,f,
859943,10036037,2017-09-02,f,
859944,10036037,2017-09-01,f,
860305,4040151,2017-09-05,f,
860306,4040151,2017-09-04,f,
860307,4040151,2017-09-03,f,
860308,4040151,2017-09-02,f,
860309,4040151,2017-09-01,f,
860670,14818575,2017-09-05,f,
860671,14818575,2017-09-04,f,
860672,14818575,2017-09-03,f,
860673,14818575,2017-09-02,f,
860674,14818575,2017-09-01,f,
861257,14885592,2017-09-05,f,
861258,14885592,2017-09-04,f,
861259,14885592,2017-09-03,f,
861260,14885592,2017-09-02,f,
861261,14885592,2017-09-01,f,
861613,5086521,2017-09-05,f,
861614,5086521,2017-09-04,f,
861615,5086521,2017-09-03,f,
861616,5086521,2017-09-02,f,
861617,5086521,2017-09-01,f,
862004,10033715,2017-09-05,f,
862005,10033715,2017-09-04,f,
862006,10033715,2017-09-03,f,
862007,10033715,2017-09-02,f,
862008,10033715,2017-09-01,f,
862130,6015021,2017-09-05,f,
862131,6015021,2017-09-04,f,
862132,6015021,2017-09-03,f,
862133,6015021,2017-09-02,f,
862134,6015021,2017-09-01,f,
862495,8428314,2017-09-05,f,
862496,8428314,2017-09-04,f,
862497,8428314,2017-09-03,f,
862498,8428314,2017-09-02,f,
862499,8428314,2017-09-01,f,
862860,9329398,2017-09-05,f,
862861,9329398,2017-09-04,f,
862862,9329398,2017-09-03,f,
862863,9329398,2017-09-02,f,
862864,9329398,2017-09-01,f,
863225,11987762,2017-09-05,f,
863226,11987762,2017-09-04,f,
863227,11987762,2017-09-03,f,
863228,11987762,2017-09-02,f,
863229,11987762,2017-09-01,f,
863590,6167184,2017-09-05,t,$155.00
863591,6167184,2017-09-04,t,$155.00
863592,6167184,2017-09-03,t,$155.00
863593,6167184,2017-09-02,t,$155.00
863594,6167184,2017-09-01,t,$155.00
863955,4644069,2017-09-05,f,
863956,4644069,2017-09-04,f,
863957,4644069,2017-09-03,f,
863958,4644069,2017-09-02,f,
863959,4644069,2017-09-01,f,
864584,5659780,2017-09-05,t,$275.00
864585,5659780,2017-09-04,t,$275.00
864586,5659780,2017-09-03,t,$275.00
864587,5659780,2017-09-02,t,$275.00
864588,5659780,2017-09-01,t,$275.00
864879,12246137,2017-09-05,f,
864880,12246137,2017-09-04,f,
